12.12930912880021,13.339077851766044,12.616
12.287358456166777,13.497127179132612,12.744
12.323433574628423,13.533202297594256,12.729
12.314116407969005,13.52388513093484,12.753
12.342751790855175,13.552520513821007,12.808
12.359262050832532,13.569030773798367,12.781
12.32037948853088,13.530148211496716,12.762
12.268582278032447,13.478351000998279,12.735
12.17939612006446,13.389164843030295,12.631
12.03889237177688,13.248661094742715,12.579
11.90632455276669,13.116093275732524,12.43
11.74758347461224,12.957352197578075,12.323
11.638245248577633,12.848013971543468,12.253
11.551606079925477,12.761374802891309,12.124
11.497397720244608,12.707166443210443,12.152
11.55536162421844,12.765130347184273,12.198
11.62124647729691,12.831015200262744,12.25
11.71187232941214,12.921641052377975,12.387
11.84986550811349,13.059634231079324,12.503
12.011027039681181,13.220795762647013,12.591
12.218491330461104,13.42826005342694,12.768
12.424697845853336,13.63446656881917,12.915
12.539618316395801,13.749387039361634,12.97
12.60370866595634,13.813477388922175,12.961
12.581103729250145,13.99708419806797,13.028
12.706893331015158,14.122873799832979,13.202
12.764775781412393,14.18075625023022,13.293
12.62866645383742,14.044646922655247,13.159
12.42490208743794,13.634670810403776,12.833
12.051302666856884,13.26107138982272,12.485
11.68218108520964,12.891949808175475,12.231
11.316696179106271,12.560539980019668,11.862
10.943507193919706,12.1873509948331,11.52
10.632729371039146,11.876573171952543,11.358
10.37226831038358,11.616112111296971,11.127
10.129317947150431,11.269150184115663,10.818
9.895732946357313,11.035565183322547,10.644
9.789194891724089,10.929027128689324,10.544
9.7336193713917,10.873451608356936,10.467
9.709324417330961,10.849156654296195,10.428
9.725099593868865,10.864931830834097,10.498
9.75966456392683,10.899496800892063,10.464
9.73709746641904,10.876929703384276,10.461
9.692943080711325,10.832775317676559,10.376
9.57328308248647,10.713115319451703,10.22
9.426902301262775,10.566734538228006,10.071
9.31270817306698,10.40842040160548,9.964
9.193974813877245,10.289687042415743,9.915
9.100744971458111,10.196457199996612,9.921
9.027715345864586,10.123427574403083,9.878
8.940208144913095,10.035920373451596,9.765
8.83551489752569,9.931227126064186,9.64
8.738802717728317,9.834514946266815,9.521
8.706158857750662,9.801871086289161,9.381
8.814717778564058,9.910430007102555,9.497
9.134932119843034,10.230644348381533,9.888
9.494073660639868,10.633905897605104,10.3
9.75779948967954,10.897631726644775,10.531
9.864237416979961,11.004069653945196,10.592
9.8824842785252,11.02231651549043,10.577
9.883723857790391,11.023556094755625,10.449
9.88164369540553,11.021475932370759,10.48
9.962026802010657,11.101859038975892,10.504
10.02050960431211,11.160341841277344,10.589
10.07289880716474,11.212731044129976,10.663
10.066221113282905,11.206053350248137,10.724
10.028793024234693,11.168625261199928,10.638
9.987065030573302,11.126897267538533,10.617
10.01431533514838,11.154147572113613,10.599
10.02338994926716,11.163222186232396,10.629
10.010120935767093,11.149953172732328,10.592
9.945830324266428,11.085662561231663,10.519
9.886284217215477,11.02611645418071,10.516
9.841390118025112,10.981222354990345,10.431
9.73413066880733,10.873962905772563,10.361
9.612527034355876,10.752359271321112,10.211
9.461555687003159,10.60138792396839,10.086
9.351561497817256,10.491393734782491,9.945
9.269253633800037,10.364965862338535,9.833
9.157623905275875,10.253336133814376,9.762
9.019442657269678,10.11515488580818,9.625
8.859328216590601,9.9550404451291,9.482
8.74773338343959,9.843445611978089,9.421
8.677547841871949,9.773260070410448,9.405
8.570478675141647,9.666190903680148,9.323
8.338687746225295,9.514181778514073,9.118
8.117518295514802,9.293012327803579,8.893
7.965414758497473,9.14090879078625,8.716
7.910432978312925,9.085927010601702,8.685
