12.15824749266263,13.168016215628464,12.616
12.273027619838645,13.28279634280448,12.744
12.207007418098888,13.216776141064722,12.729
12.225294275822632,13.235062998788468,12.753
12.357033861119183,13.366802584085015,12.808
12.47134945829518,13.481118181261015,12.781
12.324281620571286,13.33405034353712,12.762
12.289821293202323,13.299590016168155,12.735
12.257695535112324,13.26746425807816,12.631
12.015491018340814,13.025259741306648,12.579
11.94615621213762,12.955924935103456,12.43
11.851315986132755,12.86108470909859,12.323
11.619217558371416,12.628986281337252,12.253
11.51346761247165,12.523236335437483,12.124
11.448228988733952,12.492072789647347,12.152
11.504755230824337,12.51452395379017,12.198
11.558956180907785,12.568724903873619,12.25
11.629448759126701,12.639217482092533,12.387
11.775970567922444,12.78573929088828,12.503
11.93055578748604,12.940324510451875,12.591
12.19946434217839,13.209233065144224,12.768
12.480243634741305,13.49001235770714,12.915
12.65369671338025,13.663465436346083,12.97
12.683805110631926,13.899785579449752,12.961
12.696549261868029,13.706317984833863,13.028
12.80978871322522,14.025769182043046,13.202
12.929077230789359,14.145057699607184,13.293
12.638540056484928,13.854520525302753,13.159
12.501155902959214,13.510924625925048,12.833
12.335054946709556,13.344823669675392,12.485
11.776504075778261,12.786272798744093,12.231
11.476514638901552,12.520358439814945,11.862
11.20045794575084,12.244301746664236,11.52
10.69477861276021,11.738622413673603,11.358
10.464815885855089,11.508659686768485,11.127
10.248505539615708,11.188337776580944,10.818
9.956895865327896,10.896728102293132,10.644
9.870365472580861,10.810197709546095,10.544
9.81415681852358,10.753989055488816,10.467
9.816950209052912,10.756782446018148,10.428
9.824991231484393,10.764823468449627,10.498
9.837760869465189,10.777593106430423,10.464
9.90352919405664,10.843361431021874,10.461
9.921784541016715,10.861616777981949,10.376
9.867927266761637,10.807759503726869,10.22
9.651117159425045,10.590949396390277,10.071
9.56394704419525,10.503779281160483,9.964
9.463779044343816,10.40361128130905,9.915
9.220116388106602,10.115828616645102,9.921
9.058470684914223,9.954182913452724,9.878
8.893916847011173,9.789629075549671,9.765
8.961097574861633,9.856809803400132,9.64
8.867197107970659,9.762909336509159,9.521
8.756023865814258,9.651736094352758,9.381
8.936175304316977,9.831887532855475,9.497
9.175021180438288,10.070733408976787,9.888
9.386845002908501,10.282557231446999,10.3
9.817613110444352,10.757445347409586,10.531
9.933163107297212,10.872995344262446,10.592
10.069518951824124,11.00935118878936,10.577
10.042353852955424,10.982186089920658,10.449
10.161020926280706,11.10085316324594,10.48
10.309251083926984,11.24908332089222,10.504
10.157023251515486,11.09685548848072,10.589
10.217356096283602,11.157188333248836,10.663
10.215298112743588,11.155130349708823,10.724
10.075787518364049,11.015619755329285,10.638
10.0560523152289,10.995884552194136,10.617
10.135227004674965,11.075059241640197,10.599
